,TR30233|c0_g1_i2,GO:0009267,spx domain-containing family protein,,,,,
,TR30233|c0_g1_i2,GO:0032446,spx domain-containing family protein,,,,,
,TR30233|c0_g1_i2,GO:0046914,spx domain-containing family protein,,,,,
,TR30233|c0_g1_i2,GO:0001101,spx domain-containing family protein,,,,,
,TR30233|c0_g1_i2,GO:0009617,spx domain-containing family protein,,,,,
,TR30233|c0_g1_i2,GO:0009696,spx domain-containing family protein,,,,,
,TR30233|c0_g1_i2,GO:0016740,spx domain-containing family protein,,,,,
,TR30233|c0_g1_i2,GO:0015698,spx domain-containing family protein,,,,,
,TR30233|c0_g1_i2,GO:0009814,spx domain-containing family protein,,,,,
,TR30238|c0_g1_i1,GO:0016879,amidase -like,,,,,
Endoge,TR30242|c0_g1_i1,GO:0009755,transport inhibitor response 1,,,,,
,TR30242|c0_g1_i1,GO:0043168,transport inhibitor response 1,,,,,
Mem,TR30247|c0_g1_i2,GO:0044237,photosystem i reaction center subunit vi- chloroplastic-like,,,,,Tilacoi
Fotosis,TR30247|c0_g1_i2,GO:0009521,photosystem i reaction center subunit vi- chloroplastic-like,,,,,
,TR30250|c1_g1_i2,GO:0009532,branched-chain-amino-acid aminotransferase-like protein chloroplastic,,,,,
,TR30250|c1_g1_i2,GO:0016769,branched-chain-amino-acid aminotransferase-like protein chloroplastic,,,,,
,TR30250|c1_g1_i2,GO:0009396,branched-chain-amino-acid aminotransferase-like protein chloroplastic,,,,,
,TR30250|c1_g1_i2,GO:0016833,branched-chain-amino-acid aminotransferase-like protein chloroplastic,,,,,
,TR30250|c1_g1_i2,GO:0009073,branched-chain-amino-acid aminotransferase-like protein chloroplastic,,,,,
,TR30262|c0_g1_i1,GO:0016791,purple acid phosphatase 3 isoform 1,,,,,
,TR30262|c0_g1_i1,GO:0006796,purple acid phosphatase 3 isoform 1,,,,,
,TR30262|c0_g1_i1,GO:0043169,purple acid phosphatase 3 isoform 1,,,,,
Mem,"TR29526|c0_g1_i1, TR27355|c0_g2_i1, TR32363|c0_g1_i1, TR31834|c0_g1_i1, TR34757|c1_g2_i1, TR27955|c0_g1_i1, TR26639|c0_g2_i1, TR31559|c0_g1_i1, TR33363|c0_g1_i4, TR30392|c1_g1_i1, TR31810|c0_g1_i1, TR30247|c0_g1_i2, TR28525|c0_g1_i1, TR30274|c0_g1_i1, TR33759|c1_g1_i2, TR35770|c0_g1_i1, TR28414|c0_g1_i1",GO:0006996,,,,,,
Fotosis,TR30274|c0_g1_i1,GO:0009521,photosystem i reaction center subunit xi,,,,,
Tilacoi,TR30274|c0_g1_i1,GO:0006091,photosystem i reaction center subunit xi,,,,,
Cloropl,TR30274|c0_g1_i1,GO:0009526,photosystem i reaction center subunit xi,,,,,
,TR30274|c0_g1_i1,GO:0043623,photosystem i reaction center subunit xi,,,,,
,TR30274|c0_g1_i1,GO:0042254,photosystem i reaction center subunit xi,,,,,
,TR30274|c0_g1_i1,GO:0006873,photosystem i reaction center subunit xi,,,,,
,TR30274|c0_g1_i1,GO:0031976,photosystem i reaction center subunit xi,,,,,
,TR30274|c0_g1_i1,GO:0030001,photosystem i reaction center subunit xi,,,,,
,TR30274|c0_g1_i1,GO:0044434,photosystem i reaction center subunit xi,,,,,
,TR30306|c1_g1_i1,GO:0016020,bidirectional sugar transporter sweet3,,,,,
,TR30337|c2_g1_i2,GO:0044763,yellow stripe like 1 isoform 1,,,,,
,TR30337|c2_g1_i2,GO:0022414,yellow stripe like 1 isoform 1,,,,,
,TR30337|c2_g1_i2,GO:0055076,yellow stripe like 1 isoform 1,,,,,
,TR30337|c2_g1_i2,GO:0009791,yellow stripe like 1 isoform 1,,,,,
,TR30337|c2_g1_i2,GO:1901678,yellow stripe like 1 isoform 1,,,,,
,TR30337|c2_g1_i2,GO:0015603,yellow stripe like 1 isoform 1,,,,,
,TR30337|c2_g1_i2,GO:0044425,yellow stripe like 1 isoform 1,,,,,
,TR30352|c0_g1_i1,GO:0006796,serine threonine-protein kinase pbs1-like isoform x1,,,,,
,TR30352|c0_g1_i1,GO:0006464,serine threonine-protein kinase pbs1-like isoform x1,,,,,
,TR30352|c0_g1_i1,GO:0004672,serine threonine-protein kinase pbs1-like isoform x1,,,,,
,TR30352|c0_g1_i1,GO:0032550,serine threonine-protein kinase pbs1-like isoform x1,,,,,
,TR30365|c2_g1_i2,GO:0015925,low quality protein: beta-galactosidase,,,,,
,TR30365|c2_g1_i2,GO:0044238,low quality protein: beta-galactosidase,,,,,
,TR30365|c2_g1_i2,GO:0005488,low quality protein: beta-galactosidase,,,,,
,TR30374|c0_g1_i1,GO:0004683,wd repeat-containing protein 5-like,,,,,
,TR30374|c0_g1_i1,GO:0006464,wd repeat-containing protein 5-like,,,,,
Mem,TR30392|c1_g1_i1,GO:0006007,uncharacterized protein loc100259429,,,,,
Tilacoi,TR30392|c1_g1_i1,GO:0043234,uncharacterized protein loc100259429,,,,,
,TR30392|c1_g1_i1,GO:0009767,uncharacterized protein loc100259429,,,,,
,TR30392|c1_g1_i1,GO:0006873,uncharacterized protein loc100259429,,,,,
,TR30392|c1_g1_i1,GO:0034357,uncharacterized protein loc100259429,,,,,
,TR30392|c1_g1_i1,GO:0030001,uncharacterized protein loc100259429,,,,,
,TR30392|c1_g1_i1,GO:0016651,uncharacterized protein loc100259429,,,,,
,TR30401|c0_g1_i1,GO:0032958,uncharacterized protein loc100268024 isoform 1,,,,,
,TR30410|c1_g1_i4,GO:0016311,phosphotyrosine protein phosphatases superfamily protein,,,,,
,TR30410|c1_g1_i4,GO:0016791,phosphotyrosine protein phosphatases superfamily protein,,,,,
,TR30417|c0_g2_i1,GO:0051234,natural resistance-associated macrophage,,,,,
,TR30422|c0_g2_i2,GO:0008104,ras-related small gtp-binding family protein isoform 2,,,,,
,TR30422|c0_g2_i2,GO:0035556,ras-related small gtp-binding family protein isoform 2,,,,,
,TR30422|c0_g2_i2,GO:0032550,ras-related small gtp-binding family protein isoform 2,,,,,
,TR30471|c0_g1_i2,GO:0046872,zinc finger family protein,,,,,
,TR30488|c0_g1_i6,GO:0004672,cysteine-rich rlk 29 isoform 1,,,,,
,TR30511|c0_g2_i1,GO:0044710,sorbitol dehydrogenase family protein,,,,,
,TR30511|c0_g2_i1,GO:0046914,sorbitol dehydrogenase family protein,,,,,
,TR30511|c0_g2_i1,GO:0016616,sorbitol dehydrogenase family protein,,,,,
,TR30512|c0_g2_i1,GO:0052689,methyl esterase isoform 1,,,,,
,TR30520|c1_g2_i1,GO:0016301,probable choline kinase 1 isoform x1,,,,,
,TR30520|c1_g2_i1,GO:0006650,probable choline kinase 1 isoform x1,,,,,
,TR30524|c1_g1_i3,GO:0006796,receptor-like cytosolic serine threonine-protein kinase rbk2,,,,,
,TR30524|c1_g1_i3,GO:0006464,receptor-like cytosolic serine threonine-protein kinase rbk2,,,,,
,TR30524|c1_g1_i3,GO:0004672,receptor-like cytosolic serine threonine-protein kinase rbk2,,,,,
,TR30524|c1_g1_i3,GO:0032550,receptor-like cytosolic serine threonine-protein kinase rbk2,,,,,
,TR30538|c1_g2_i2,GO:0006139,uncharacterized protein loc101514713,,,,,
,TR30538|c1_g2_i2,GO:0097159,uncharacterized protein loc101514713,,,,,
,TR30542|c0_g1_i1,GO:0016413,transferase family protein,,,,,
,TR30557|c3_g2_i1,GO:0006796,trehalose-6-phosphate phosphatase family protein,,,,,
,TR30557|c3_g2_i1,GO:0019203,trehalose-6-phosphate phosphatase family protein,,,,,
,TR30557|c3_g2_i1,GO:0005991,trehalose-6-phosphate phosphatase family protein,,,,,
,TR30569|c0_g1_i5,GO:0016787,omega- -like,,,,,
,TR30569|c0_g1_i5,GO:0016740,omega- -like,,,,,
,TR30569|c0_g1_i5,GO:0008152,omega- -like,,,,,
,TR30574|c0_g1_i1,GO:0009451,alpha beta-hydrolases superfamily protein,,,,,
,TR30574|c0_g1_i1,GO:0043231,alpha beta-hydrolases superfamily protein,,,,,
,TR30574|c0_g1_i1,GO:0016747,alpha beta-hydrolases superfamily protein,,,,,
,TR30574|c0_g1_i1,GO:0006873,alpha beta-hydrolases superfamily protein,,,,,
,TR30574|c0_g1_i1,GO:0044425,alpha beta-hydrolases superfamily protein,,,,,
,TR30574|c0_g1_i1,GO:0031090,alpha beta-hydrolases superfamily protein,,,,,
,TR30574|c0_g1_i1,GO:0030001,alpha beta-hydrolases superfamily protein,,,,,
,TR30617|c0_g1_i2,GO:0005488,zinc-dependent activator protein- isoform 1,,,,,
,TR30617|c0_g1_i2,GO:0006351,zinc-dependent activator protein- isoform 1,,,,,
,TR30629|c0_g1_i2,GO:0019222,rho gdp-dissociation inhibitor 1-like,,,,,
,TR30629|c0_g1_i2,GO:0044424,rho gdp-dissociation inhibitor 1-like,,,,,
,TR30629|c0_g1_i2,GO:0005092,rho gdp-dissociation inhibitor 1-like,,,,,
,TR30640|c0_g1_i2,GO:0044710,5 -adenylylsulfate reductase chloroplastic-like,,,,,
,TR30640|c0_g1_i2,GO:0016667,5 -adenylylsulfate reductase chloroplastic-like,,,,,
,TR30640|c0_g1_i2,GO:0006790,5 -adenylylsulfate reductase chloroplastic-like,,,,,
,TR30640|c0_g1_i2,GO:0019725,5 -adenylylsulfate reductase chloroplastic-like,,,,,
,TR30646|c3_g1_i1,GO:0016903,2-oxoisovalerate dehydrogenase subunit alpha mitochondrial-like,,,,,
,TR30646|c3_g1_i1,GO:0044710,2-oxoisovalerate dehydrogenase subunit alpha mitochondrial-like,,,,,
,TR30650|c0_g3_i1,GO:0016757,udp-glycosyltransferase superfamily protein,,,,,
,TR30661|c0_g1_i2,GO:0044238,lecithin-cholesterol acyltransferase-like 4-like,,,,,
,TR30661|c0_g1_i2,GO:0016747,lecithin-cholesterol acyltransferase-like 4-like,,,,,
,TR30691|c0_g1_i1,GO:0044710,cytochrome p450 94a1,,,,,
,TR30691|c0_g1_i1,GO:0046914,cytochrome p450 94a1,,,,,
,TR30691|c0_g1_i1,GO:0016705,cytochrome p450 94a1,,,,,
,TR30691|c0_g1_i1,GO:0004497,cytochrome p450 94a1,,,,,
,TR30691|c0_g1_i1,GO:0046906,cytochrome p450 94a1,,,,,
,TR30725|c0_g1_i1,GO:0070011,cysteine proteinase a494 precursor,,,,,
,TR30725|c0_g1_i1,GO:0019538,cysteine proteinase a494 precursor,,,,,
,TR30738|c0_g1_i1,GO:0044710,acc oxidase 5,,,,,
,TR30738|c0_g1_i1,GO:0046914,acc oxidase 5,,,,,
,TR30738|c0_g1_i1,GO:0016705,acc oxidase 5,,,,,
,TR30758|c1_g1_i1,GO:0008272,molybdate transporter 2-like,,,,,
,TR30758|c1_g1_i1,GO:0015103,molybdate transporter 2-like,,,,,
,TR30758|c1_g1_i1,GO:0044425,molybdate transporter 2-like,,,,,
,TR30790|c0_g1_i1,GO:0070011,carboxyl-terminal-processing protease-like,,,,,
,TR30790|c0_g1_i1,GO:0019538,carboxyl-terminal-processing protease-like,,,,,
Endoge,TR30807|c0_g2_i1,GO:0043231,bel1-like homeodomain protein 1,,,,,
,TR30807|c0_g2_i1,GO:0009725,bel1-like homeodomain protein 1,,,,,
,TR30807|c0_g2_i1,GO:0006807,bel1-like homeodomain protein 1,,,,,
,TR30807|c0_g2_i1,GO:0010468,bel1-like homeodomain protein 1,,,,,
,TR30807|c0_g2_i1,GO:0071310,bel1-like homeodomain protein 1,,,,,
,TR30807|c0_g2_i1,GO:0046983,bel1-like homeodomain protein 1,,,,,
,TR30807|c0_g2_i1,GO:0048856,bel1-like homeodomain protein 1,,,,,
,TR30807|c0_g2_i1,GO:0034645,bel1-like homeodomain protein 1,,,,,
,TR30807|c0_g2_i1,GO:0003677,bel1-like homeodomain protein 1,,,,,
,TR30807|c0_g2_i1,GO:0007165,bel1-like homeodomain protein 1,,,,,
,TR30807|c0_g2_i1,GO:0009628,bel1-like homeodomain protein 1,,,,,
,TR30807|c0_g2_i1,GO:0044238,bel1-like homeodomain protein 1,,,,,
,TR30807|c0_g2_i1,GO:0016043,bel1-like homeodomain protein 1,,,,,
,TR30807|c0_g2_i1,GO:0006950,bel1-like homeodomain protein 1,,,,,
,TR30807|c0_g2_i1,GO:1901700,bel1-like homeodomain protein 1,,,,,
,TR30833|c0_g3_i2,GO:0043231,uncharacterized protein loc103324810,,,,,
,TR30844|c0_g1_i2,GO:0016740,udp-glycosyltransferase 76e2-like,,,,,
,TR30846|c0_g1_i1,GO:0003824,bifunctional epoxide hydrolase 2-like,,,,,
,TR30854|c1_g2_i1,GO:0006796,serine-threonine protein plant-,,,,,
,TR30854|c1_g2_i1,GO:0016772,serine-threonine protein plant-,,,,,
,TR30882|c0_g1_i3,GO:0009058,glycine cleavage t-protein family isoform 2,,,,,
,TR30882|c0_g1_i3,GO:0008168,glycine cleavage t-protein family isoform 2,,,,,
,TR30882|c0_g1_i3,GO:0009536,glycine cleavage t-protein family isoform 2,,,,,
,TR30882|c0_g1_i3,GO:0006544,glycine cleavage t-protein family isoform 2,,,,,
,TR30886|c1_g2_i1,GO:0034645,transcription elongation,,,,,
,TR30886|c1_g2_i1,GO:0008135,transcription elongation,,,,,
,TR30903|c1_g1_i1,GO:0016757,uncharacterized protein loc100781422,,,,,
,TR30903|c1_g1_i1,GO:0031300,uncharacterized protein loc100781422,,,,,
,TR30909|c0_g1_i1,GO:0015171,gaba transporter 1-like,,,,,
,TR30909|c0_g1_i1,GO:0006865,gaba transporter 1-like,,,,,
,TR30909|c0_g1_i1,GO:0044425,gaba transporter 1-like,,,,,
,TR30932|c0_g2_i1,GO:0046914,germin-like protein subfamily 3 member 2,,,,,
,TR30934|c0_g1_i1,GO:0043231,circadian clock-associated fkf1,,,,,
,TR30934|c0_g1_i1,GO:0044212,circadian clock-associated fkf1,,,,,
,TR30934|c0_g1_i1,GO:0009416,circadian clock-associated fkf1,,,,,
,TR30934|c0_g1_i1,GO:0032446,circadian clock-associated fkf1,,,,,
,TR30934|c0_g1_i1,GO:0010468,circadian clock-associated fkf1,,,,,
,TR30934|c0_g1_i1,GO:0009909,circadian clock-associated fkf1,,,,,
,TR30934|c0_g1_i1,GO:0048511,circadian clock-associated fkf1,,,,,
,TR30934|c0_g1_i1,GO:0050794,circadian clock-associated fkf1,,,,,
,TR30934|c0_g1_i1,GO:0038023,circadian clock-associated fkf1,,,,,
,TR30939|c2_g1_i2,GO:0044425,keratin-associated protein 10-6 isoform 1,,,,,
,TR30946|c1_g1_i2,GO:0043231,squamosa promoter-binding-like protein 1 isoform x1,,,,,
,TR30946|c1_g1_i2,GO:0003676,squamosa promoter-binding-like protein 1 isoform x1,,,,,
,TR30948|c0_g1_i2,GO:0044238,glucan endo- -beta-glucosidase,,,,,
,TR30948|c0_g1_i2,GO:0004553,glucan endo- -beta-glucosidase,,,,,
,TR30950|c1_g1_i1,GO:0003676,transcription factor,,,,,
,TR30950|c1_g1_i1,GO:0046914,transcription factor,,,,,
,TR30955|c0_g2_i2,GO:0016782,cytosolic sulfotransferase 15-like,,,,,
Estrés,TR30978|c0_g1_i3,GO:0001101,g-protein coupled activators,,,,,
Endoge,TR30978|c0_g1_i3,GO:0043231,g-protein coupled activators,,,,,
,TR30978|c0_g1_i3,GO:0009756,g-protein coupled activators,,,,,
,TR30978|c0_g1_i3,GO:0009755,g-protein coupled activators,,,,,
,TR30978|c0_g1_i3,GO:0008283,g-protein coupled activators,,,,,
,TR30978|c0_g1_i3,GO:0008047,g-protein coupled activators,,,,,
,TR30978|c0_g1_i3,GO:0034285,g-protein coupled activators,,,,,
,TR30978|c0_g1_i3,GO:0009746,g-protein coupled activators,,,,,
,TR30978|c0_g1_i3,GO:0006972,g-protein coupled activators,,,,,
,TR30978|c0_g1_i3,GO:0033126,g-protein coupled activators,,,,,
,TR30978|c0_g1_i3,GO:0044425,g-protein coupled activators,,,,,
,TR30978|c0_g1_i3,GO:0031090,g-protein coupled activators,,,,,
,TR30978|c0_g1_i3,GO:0045744,g-protein coupled activators,,,,,
,TR30978|c0_g1_i3,GO:0004888,g-protein coupled activators,,,,,
Endoge,TR30988|c2_g2_i1,GO:0043231,auxin-responsive protein,,,,,
,TR30988|c2_g2_i1,GO:0034645,auxin-responsive protein,,,,,
,TR30988|c2_g2_i1,GO:0010468,auxin-responsive protein,,,,,
,TR30988|c2_g2_i1,GO:0009755,auxin-responsive protein,,,,,
,TR30988|c2_g2_i1,GO:0005515,auxin-responsive protein,,,,,
,TR30994|c1_g3_i1,GO:0008104,vacuolar protein sorting-associated protein 32 homolog 2-like,,,,,
,TR30994|c1_g3_i1,GO:0051234,vacuolar protein sorting-associated protein 32 homolog 2-like,,,,,
,TR30994|c1_g3_i1,GO:0036452,vacuolar protein sorting-associated protein 32 homolog 2-like,,,,,
,TR31014|c0_g1_i2,GO:0005488,telomere repeat-binding protein 5-like isoform x5,,,,,
,TR31016|c0_g1_i3,GO:0044425,solute carrier family 35 member f1-like,,,,,
,TR31016|c0_g1_i3,GO:0051234,solute carrier family 35 member f1-like,,,,,
,TR31030|c0_g1_i2,GO:0016791,purple acid phosphatases superfamily protein,,,,,
,TR31030|c0_g1_i2,GO:0006796,purple acid phosphatases superfamily protein,,,,,
,TR31030|c0_g1_i2,GO:0043169,purple acid phosphatases superfamily protein,,,,,
,TR31056|c0_g1_i3,GO:0017076,snf1-related protein kinase regulatory subunit gamma-1-like,,,,,
,TR31076|c0_g1_i1,GO:0044710,leucine-rich repeat family protein,,,,,
,TR31076|c0_g1_i1,GO:0016628,leucine-rich repeat family protein,,,,,
,TR31076|c0_g1_i1,GO:0016772,leucine-rich repeat family protein,,,,,
,TR31076|c0_g1_i1,GO:0006796,leucine-rich repeat family protein,,,,,
,TR31089|c0_g1_i1,GO:0044710,uncharacterized protein loc100261311,,,,,
,TR31089|c0_g1_i1,GO:1901564,uncharacterized protein loc100261311,,,,,
,TR31089|c0_g1_i1,GO:0044700,uncharacterized protein loc100261311,,,,,
,TR31089|c0_g1_i1,GO:0007154,uncharacterized protein loc100261311,,,,,
,TR31089|c0_g1_i1,GO:0005576,uncharacterized protein loc100261311,,,,,
,TR31089|c0_g1_i1,GO:0044237,uncharacterized protein loc100261311,,,,,
,TR31097|c0_g1_i1,GO:0019538,subtilase family protein,,,,,
,TR31097|c0_g1_i1,GO:0004175,subtilase family protein,,,,,
,TR31113|c0_g1_i1,GO:0031406,uncharacterized protein loc103339815,,,,,
,TR31133|c1_g1_i2,GO:0016879,probable ubiquitin-conjugating enzyme e2 c,,,,,
Endoge,TR31141|c0_g2_i2,GO:0007215,glutamate receptor isoform 1,,,,,
,TR31141|c0_g2_i2,GO:0019932,glutamate receptor isoform 1,,,,,
,TR31141|c0_g2_i2,GO:0004930,glutamate receptor isoform 1,,,,,
,TR31141|c0_g2_i2,GO:0005911,glutamate receptor isoform 1,,,,,
,TR31141|c0_g2_i2,GO:0043200,glutamate receptor isoform 1,,,,,
,TR31141|c0_g2_i2,GO:0005231,glutamate receptor isoform 1,,,,,
,TR31141|c0_g2_i2,GO:0006816,glutamate receptor isoform 1,,,,,
,TR31141|c0_g2_i2,GO:0044425,glutamate receptor isoform 1,,,,,
,TR31141|c0_g2_i2,GO:0005261,glutamate receptor isoform 1,,,,,
,TR31153|c2_g1_i4,GO:0006007,haloacid dehalogenase-like hydrolase family protein,,,,,
,TR31153|c2_g1_i4,GO:0005982,haloacid dehalogenase-like hydrolase family protein,,,,,
,TR31153|c2_g1_i4,GO:0009886,haloacid dehalogenase-like hydrolase family protein,,,,,
,TR31153|c2_g1_i4,GO:0009668,haloacid dehalogenase-like hydrolase family protein,,,,,
,TR31153|c2_g1_i4,GO:0009532,haloacid dehalogenase-like hydrolase family protein,,,,,
,TR31153|c2_g1_i4,GO:0006091,haloacid dehalogenase-like hydrolase family protein,,,,,
,TR31153|c2_g1_i4,GO:0009526,haloacid dehalogenase-like hydrolase family protein,,,,,
,TR31153|c2_g1_i4,GO:0003824,haloacid dehalogenase-like hydrolase family protein,,,,,
,TR31153|c2_g1_i4,GO:0016109,haloacid dehalogenase-like hydrolase family protein,,,,,
,TR31157|c0_g1_i2,GO:0045491,uncharacterized protein isoform 2,,,,,
,TR31169|c1_g1_i2,GO:0046914,probable e3 ubiquitin-protein ligase lul2,,,,,
,TR31181|c0_g1_i4,GO:0003933,gtp cyclohydrolase,,,,,
,TR31181|c0_g1_i4,GO:0006771,gtp cyclohydrolase,,,,,
,TR31181|c0_g1_i4,GO:0016830,gtp cyclohydrolase,,,,,
,TR31185|c0_g1_i1,GO:0044710,serine-threonine protein plant-,,,,,
,TR31185|c0_g1_i1,GO:0016628,serine-threonine protein plant-,,,,,
,TR31185|c0_g1_i1,GO:0016772,serine-threonine protein plant-,,,,,
,TR31185|c0_g1_i1,GO:0006796,serine-threonine protein plant-,,,,,
,TR31197|c0_g1_i1,GO:0034645,uncharacterized protein loc103323607,,,,,
,TR31197|c0_g1_i1,GO:0010467,uncharacterized protein loc103323607,,,,,
,TR31205|c1_g1_i1,GO:0044425,casp-like protein 7-like,,,,,
,TR31239|c0_g1_i3,GO:0032550,p-loop containing nucleoside triphosphate hydrolases superfamily protein,,,,,
,TR31239|c0_g1_i3,GO:0003824,p-loop containing nucleoside triphosphate hydrolases superfamily protein,,,,,
,TR31265|c1_g2_i1,GO:0097159,uncharacterized protein loc100251643,,,,,
,TR31271|c1_g1_i1,GO:0032958,uncharacterized protein loc103938571,,,,,
,TR31277|c0_g1_i1,GO:0046872,annexin d3-like,,,,,
,TR31277|c0_g1_i1,GO:0005543,annexin d3-like,,,,,
,TR31277|c0_g1_i1,GO:0043231,annexin d3-like,,,,,
,TR31280|c0_g2_i3,GO:0044710,ascorbate peroxidase family protein,,,,,
,TR31280|c0_g2_i3,GO:0006950,ascorbate peroxidase family protein,,,,,
,TR31280|c0_g2_i3,GO:0016209,ascorbate peroxidase family protein,,,,,
,TR31280|c0_g2_i3,GO:0046906,ascorbate peroxidase family protein,,,,,
Estrés,TR31293|c0_g1_i1,GO:0006952,tetratricopeptide repeat-like superfamily protein,,,,,
,TR31293|c0_g1_i1,GO:0016020,tetratricopeptide repeat-like superfamily protein,,,,,
Estrés,TR31298|c0_g1_i1,GO:0043733,uncharacterized protein loc103325571,,,,,
,TR31298|c0_g1_i1,GO:0006305,uncharacterized protein loc103325571,,,,,
,TR31298|c0_g1_i1,GO:0006281,uncharacterized protein loc103325571,,,,,
,TR31300|c0_g1_i9,GO:0017076,duf21 domain-containing protein at2g14520-like isoform 2,,,,,
,TR31307|c1_g2_i2,GO:0017076,cbs domain-containing protein chloroplastic-like,,,,,
,TR31307|c1_g2_i2,GO:0009536,cbs domain-containing protein chloroplastic-like,,,,,
,TR31307|c1_g2_i2,GO:0019725,cbs domain-containing protein chloroplastic-like,,,,,
,TR31314|c8_g1_i3,GO:0046488,phosphatidylinositol 4-kinase gamma 3,,,,,
,TR31314|c8_g1_i3,GO:0042579,phosphatidylinositol 4-kinase gamma 3,,,,,
,TR31314|c8_g1_i3,GO:0052742,phosphatidylinositol 4-kinase gamma 3,,,,,
,TR31319|c1_g1_i1,GO:0044425,vacuolar amino acid transporter 1-like,,,,,
,TR31333|c0_g2_i1,GO:0016020,sh3 domain-containing protein 1,,,,,
,TR31338|c0_g1_i6,GO:0005984,sucrose synthase 3 isoform 4,,,,,
,TR31338|c0_g1_i6,GO:0035251,sucrose synthase 3 isoform 4,,,,,
,TR31344|c0_g1_i2,GO:0009527,hydroxyproline-rich glycoprotein family protein isoform 1,,,,,
,TR31344|c0_g1_i2,GO:0006091,hydroxyproline-rich glycoprotein family protein isoform 1,,,,,
,TR31344|c0_g1_i2,GO:0009668,hydroxyproline-rich glycoprotein family protein isoform 1,,,,,
,TR31344|c0_g1_i2,GO:0006355,hydroxyproline-rich glycoprotein family protein isoform 1,,,,,
,TR31344|c0_g1_i2,GO:0009658,hydroxyproline-rich glycoprotein family protein isoform 1,,,,,
,TR31344|c0_g1_i2,GO:0043623,hydroxyproline-rich glycoprotein family protein isoform 1,,,,,
,TR31344|c0_g1_i2,GO:0042254,hydroxyproline-rich glycoprotein family protein isoform 1,,,,,
,TR31344|c0_g1_i2,GO:0031399,hydroxyproline-rich glycoprotein family protein isoform 1,,,,,
,TR31347|c0_g1_i2,GO:0044710,oxidoreductase family protein,,,,,
,TR31347|c0_g1_i2,GO:0003824,oxidoreductase family protein,,,,,
,TR31347|c0_g1_i2,GO:0046914,oxidoreductase family protein,,,,,
,TR31364|c0_g1_i2,GO:0019852,l-gulonolactone oxidase,,,,,
,TR31364|c0_g1_i2,GO:0016616,l-gulonolactone oxidase,,,,,
,TR31364|c0_g1_i2,GO:0016899,l-gulonolactone oxidase,,,,,
,TR31364|c0_g1_i2,GO:0000166,l-gulonolactone oxidase,,,,,
Peptidase,TR31376|c3_g1_i2,GO:0010466,cysteine protease inhibitor,,,,,
,TR31376|c3_g1_i2,GO:0016787,cysteine protease inhibitor,,,,,
,TR31376|c3_g1_i2,GO:0004866,cysteine protease inhibitor,,,,,
,TR31385|c1_g1_i1,GO:0008152,ulp1 protease family protein,,,,,
,TR31385|c1_g1_i1,GO:0008234,ulp1 protease family protein,,,,,
,TR31399|c0_g2_i1,GO:0009813,receptor-like protein kinase hsl1,,,,,
,TR31399|c0_g2_i1,GO:0032550,receptor-like protein kinase hsl1,,,,,
,TR31399|c0_g2_i1,GO:0010033,receptor-like protein kinase hsl1,,,,,
,TR31399|c0_g2_i1,GO:0004672,receptor-like protein kinase hsl1,,,,,
,TR31399|c0_g2_i1,GO:0006605,receptor-like protein kinase hsl1,,,,,
,TR31399|c0_g2_i1,GO:0043067,receptor-like protein kinase hsl1,,,,,
,TR31399|c0_g2_i1,GO:0009886,receptor-like protein kinase hsl1,,,,,
,TR31399|c0_g2_i1,GO:0006796,receptor-like protein kinase hsl1,,,,,
,TR31399|c0_g2_i1,GO:0003002,receptor-like protein kinase hsl1,,,,,
,TR31399|c0_g2_i1,GO:0044425,receptor-like protein kinase hsl1,,,,,
,TR31399|c0_g2_i1,GO:0006464,receptor-like protein kinase hsl1,,,,,
,TR31399|c0_g2_i1,GO:0048437,receptor-like protein kinase hsl1,,,,,
,TR31400|c0_g1_i1,GO:0032550,long chain acyl- synthetase peroxisomal-like,,,,,
,TR31400|c0_g1_i1,GO:0009625,long chain acyl- synthetase peroxisomal-like,,,,,
,TR31400|c0_g1_i1,GO:0009062,long chain acyl- synthetase peroxisomal-like,,,,,
,TR31400|c0_g1_i1,GO:0015645,long chain acyl- synthetase peroxisomal-like,,,,,
,TR31400|c0_g1_i1,GO:0005778,long chain acyl- synthetase peroxisomal-like,,,,,
,TR31400|c0_g1_i1,GO:0044707,long chain acyl- synthetase peroxisomal-like,,,,,
,TR31403|c0_g1_i1,GO:0044425,uncharacterized protein loc101505652,,,,,
,TR31404|c0_g1_i4,GO:0044425,transmembrane amino acid transporter family protein isoform 1,,,,,
,TR31409|c0_g1_i2,GO:0043234,kinesin-like protein nack1,,,,,
,TR31409|c0_g1_i2,GO:0036094,kinesin-like protein nack1,,,,,
,TR31409|c0_g1_i2,GO:0044430,kinesin-like protein nack1,,,,,
,TR31409|c0_g1_i2,GO:1901363,kinesin-like protein nack1,,,,,
,TR31409|c0_g1_i2,GO:0097159,kinesin-like protein nack1,,,,,
,TR31409|c0_g1_i2,GO:0015630,kinesin-like protein nack1,,,,,
Estrés,TR31415|c2_g1_i1,GO:0006633,lipoxygenase choloroplastic,,,,,
,TR31415|c2_g1_i1,GO:0046914,lipoxygenase choloroplastic,,,,,
,TR31415|c2_g1_i1,GO:0006950,lipoxygenase choloroplastic,,,,,
,TR31415|c2_g1_i1,GO:0009694,lipoxygenase choloroplastic,,,,,
,TR31415|c2_g1_i1,GO:0016702,lipoxygenase choloroplastic,,,,,
